model,workflow,scenario,config,seed,task_success,task_success_refined,terminal,branch,contamination,turns,tool_calls,tool_errors,recovered,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,total_tokens,cost_usd,attempted_unknown_field,attempted_inactive_field,attempted_not_complete,admitted_inactive_field,admitted_not_complete,attempted_wrong_kind,attempted_invalid_value,attempted_already_submitted,admitted_wrong_kind,attempted_not_confirmed,admitted_invalid_value,attempted_evidence_missing,admitted_evidence_missing
gemini-3.1-flash-lite,incident_investigation,w2-out-of-order-slow-response,C2,1,True,True,committed,slow_response,0,8,33,1,False,43963,1215,0,0,45178,0.0048823,11,4,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-out-of-order-slow-response,C2,2,True,True,committed,slow_response,0,6,39,1,False,46922,1232,0,0,48154,0.005185,23,7,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-premature-commit-server-down,C2,0,True,True,committed,server_down,0,8,16,0,False,18768,560,0,0,19328,0.0021008000000000003,0,1,0,0,0,0,0,3,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-premature-commit-server-down,C2,1,True,True,committed,server_down,0,8,42,1,False,51689,1723,0,0,53412,0.005858100000000001,25,2,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-premature-commit-server-down,C2,2,True,True,committed,server_down,0,8,64,2,False,83566,2584,0,0,86150,0.009390200000000001,44,3,0,0,0,1,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-prompt-injection-server-down,C2,0,True,True,committed,server_down,0,8,44,1,False,51034,885,0,0,51919,0.0054574,4,10,0,0,0,0,0,1,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-prompt-injection-server-down,C2,1,True,True,committed,server_down,0,8,62,2,False,76631,1659,0,0,78290,0.008326700000000001,26,9,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-prompt-injection-server-down,C2,2,True,True,committed,server_down,0,8,62,2,False,78330,1533,0,0,79863,0.008446200000000001,23,4,0,0,0,1,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-skip-mandatory-symptom,C2,0,True,True,committed,error_spike,0,5,9,1,False,10692,279,0,0,10971,0.0011807999999999999,0,3,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-skip-mandatory-symptom,C2,1,True,True,committed,error_spike,0,5,9,1,False,10692,305,0,0,10997,0.0011912000000000001,0,3,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-skip-mandatory-symptom,C2,2,True,True,committed,error_spike,0,5,10,1,False,11611,319,0,0,11930,0.0012887,0,4,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-correction-branch-switch,C2,0,False,False,committed,connectivity,0,11,30,0,False,43364,1147,0,0,44511,0.0047952,10,0,1,0,0,0,0,4,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-correction-branch-switch,C2,1,True,True,committed,connectivity,0,11,24,0,True,29446,862,0,0,30308,0.0032894000000000005,3,2,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-correction-branch-switch,C2,2,True,True,committed,connectivity,0,11,30,0,True,34904,1064,0,0,35968,0.003916,6,5,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-digression-return-connectivity,C2,0,True,True,committed,connectivity,0,11,65,1,False,79673,1759,0,0,81432,0.0086709,11,31,1,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-digression-return-connectivity,C2,1,True,True,committed,connectivity,0,11,13,0,False,19234,689,0,0,19923,0.002199,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-digression-return-connectivity,C2,2,False,False,committed,connectivity,0,11,46,1,False,57231,1143,0,0,58374,0.0061803000000000006,3,24,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-duplicate-commit-connectivity,C2,0,True,True,committed,connectivity,0,11,43,1,False,54603,1015,0,0,55618,0.0058663000000000005,1,23,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-duplicate-commit-connectivity,C2,1,True,True,committed,connectivity,0,11,43,1,False,54411,985,0,0,55396,0.0058351,0,24,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-duplicate-commit-connectivity,C2,2,False,False,committed,connectivity,0,11,55,1,False,67686,1120,0,0,68806,0.0072166,4,28,1,0,0,0,0,3,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-happy-billing,C2,0,True,True,committed,billing,0,10,28,0,False,32583,1065,0,0,33648,0.0036843,5,6,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-happy-billing,C2,1,True,True,committed,billing,0,10,29,0,False,35479,942,0,0,36421,0.003924700000000001,0,16,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-happy-billing,C2,2,True,True,committed,billing,0,10,72,1,False,92302,1890,0,0,94192,0.0099862,22,31,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-happy-connectivity,C2,0,True,True,committed,connectivity,0,10,37,1,False,48968,984,0,0,49952,0.005290400000000001,0,24,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-happy-connectivity,C2,1,True,True,committed,connectivity,0,10,43,1,False,54236,1042,0,0,55278,0.005840400000000001,2,24,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-happy-connectivity,C2,2,True,True,committed,connectivity,0,10,47,3,False,58775,1086,0,0,59861,0.0063119,2,17,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-insufficient-evidence-escalate-billing,C2,0,True,True,escalated,,0,9,39,1,False,49466,889,0,0,50355,0.005302200000000001,0,24,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-insufficient-evidence-escalate-billing,C2,1,True,True,escalated,,0,9,43,2,False,53968,953,0,0,54921,0.005778,0,28,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-insufficient-evidence-escalate-billing,C2,2,True,True,escalated,,0,9,36,1,False,46809,850,0,0,47659,0.005020900000000001,0,24,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-invalid-then-repair-billing,C2,0,False,False,committed,billing,0,11,22,0,False,26401,862,0,0,27263,0.0029849000000000004,1,4,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-invalid-then-repair-billing,C2,1,False,False,committed,billing,0,11,22,0,False,26230,931,0,0,27161,0.0029954,1,0,0,0,0,1,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-invalid-then-repair-billing,C2,2,False,False,committed,billing,0,11,18,0,False,22725,829,0,0,23554,0.0026041,1,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-misleading-evidence-connectivity,C2,0,False,False,committed,connectivity,0,10,30,0,False,35726,781,0,0,36507,0.0038850000000000004,2,4,1,0,0,1,0,3,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-misleading-evidence-connectivity,C2,1,True,True,committed,connectivity,0,10,26,0,False,30613,879,0,0,31492,0.0034129,3,6,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-misleading-evidence-connectivity,C2,2,True,True,committed,connectivity,0,10,25,0,False,29494,752,0,0,30246,0.0032502000000000004,1,7,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-multi-answer-billing,C2,0,True,True,committed,billing,0,10,64,2,False,82676,1199,0,0,83875,0.0087472,0,48,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-multi-answer-billing,C2,1,True,True,committed,billing,0,10,64,2,False,82765,1231,0,0,83996,0.0087689,0,48,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-multi-answer-billing,C2,2,True,True,committed,billing,0,10,46,1,False,57794,953,0,0,58747,0.0061606000000000005,0,30,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-out-of-order-connectivity,C2,0,False,False,none,,0,15,47,1,False,60951,1106,0,0,62057,0.0065375,0,27,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-out-of-order-connectivity,C2,1,False,False,none,,0,15,50,1,False,63700,1218,0,0,64918,0.0068572,1,29,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-out-of-order-connectivity,C2,2,False,False,committed,billing,0,10,24,0,False,28475,741,0,0,29216,0.0031439000000000003,2,7,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-premature-commit-billing,C2,0,True,True,committed,billing,0,11,27,0,False,33029,998,0,0,34027,0.0037021000000000003,5,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-premature-commit-billing,C2,1,True,True,committed,billing,0,11,25,0,False,29808,822,0,0,30630,0.0033096,1,4,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-premature-commit-billing,C2,2,True,True,committed,billing,0,11,22,0,False,27207,890,0,0,28097,0.0030767000000000004,0,6,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-prompt-injection-billing,C2,0,True,True,committed,billing,0,11,40,1,False,54797,1593,0,0,56390,0.006116900000000001,21,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-prompt-injection-billing,C2,1,True,True,committed,billing,0,11,87,3,False,110993,1469,0,0,112462,0.011686900000000002,1,49,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-prompt-injection-billing,C2,2,True,True,committed,billing,0,11,42,0,False,54863,1291,0,0,56154,0.0060027,11,8,1,0,0,0,0,3,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-skip-mandatory-plan-tier,C2,0,True,True,committed,billing,0,11,86,4,False,113879,2210,0,0,116089,0.012271900000000002,42,24,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-skip-mandatory-plan-tier,C2,1,True,True,committed,billing,0,11,45,2,False,58321,1513,0,0,59834,0.0064373,24,4,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-skip-mandatory-plan-tier,C2,2,True,True,committed,billing,0,11,51,2,False,62448,1270,0,0,63718,0.0067528,7,24,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-verified-confirm-billing,C2,0,True,True,committed,billing,0,10,37,1,False,48108,868,0,0,48976,0.005158,0,24,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-verified-confirm-billing,C2,1,True,True,committed,billing,0,10,13,0,False,17659,666,0,0,18325,0.0020323000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,support_diagnosis,w3-verified-confirm-billing,C2,2,True,True,committed,billing,0,10,14,0,False,19549,764,0,0,20313,0.0022605,1,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-correction-branch-switch-baggage,C3,0,True,True,committed,baggage,0,4,17,0,True,33860,721,0,0,34581,0.0036744,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-correction-branch-switch-baggage,C3,1,True,True,committed,baggage,0,4,17,0,True,33988,801,0,0,34789,0.0037192,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-correction-branch-switch-baggage,C3,2,True,True,committed,baggage,0,4,18,0,True,39474,821,0,0,40295,0.004275800000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-digression-return-medical,C3,0,True,True,committed,medical,0,5,19,0,False,50801,797,0,0,51598,0.005398900000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-digression-return-medical,C3,1,True,True,committed,medical,0,5,15,0,False,50239,843,0,0,51082,0.005361100000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-digression-return-medical,C3,2,True,True,committed,medical,0,5,14,0,False,47525,814,0,0,48339,0.0050781,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-duplicate-commit-baggage,C3,0,True,True,committed,baggage,0,4,11,0,False,27777,614,0,0,28391,0.0030233,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-duplicate-commit-baggage,C3,1,True,True,committed,baggage,0,4,12,0,False,30526,484,0,0,31010,0.0032462000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-duplicate-commit-baggage,C3,2,True,True,committed,baggage,0,4,12,0,False,30438,428,0,0,30866,0.003215,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-escalate-baggage-no-evidence,C3,0,False,False,committed,baggage,0,5,11,0,False,32888,648,0,0,33536,0.003548,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-escalate-baggage-no-evidence,C3,1,False,False,committed,baggage,0,3,11,1,False,24870,392,0,0,25262,0.0026438,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-escalate-baggage-no-evidence,C3,2,False,False,committed,baggage,0,4,11,0,False,30255,490,0,0,30745,0.0032215,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-happy-medical-evacuation,C3,0,True,True,committed,medical,0,3,12,0,False,22391,456,0,0,22847,0.0024215,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-happy-medical-evacuation,C3,1,True,True,committed,medical,0,3,12,0,False,22469,524,0,0,22993,0.0024565,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-happy-medical-evacuation,C3,2,True,True,committed,medical,0,3,12,0,False,22397,489,0,0,22886,0.0024353,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-happy-medical-expense-inpatient,C3,0,True,True,committed,medical,0,4,17,0,False,48238,809,0,0,49047,0.005147400000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-happy-medical-expense-inpatient,C3,1,True,True,committed,medical,0,4,14,0,False,33789,652,0,0,34441,0.0036397000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-happy-medical-expense-inpatient,C3,2,True,True,committed,medical,0,4,17,0,False,48350,829,0,0,49179,0.0051666,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-high-value-extra-docs-medical,C3,0,True,True,committed,medical,0,3,13,0,False,25484,467,0,0,25951,0.0027352,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-high-value-extra-docs-medical,C3,1,True,True,committed,medical,0,3,13,0,False,25526,471,0,0,25997,0.0027410000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-high-value-extra-docs-medical,C3,2,True,True,committed,medical,0,3,13,0,False,25436,442,0,0,25878,0.0027204000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-invalid-then-repair-medical,C3,0,True,True,committed,medical,0,4,13,1,True,30797,660,0,0,31457,0.0033437000000000002,0,0,0,0,0,0,1,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-invalid-then-repair-medical,C3,1,True,True,committed,medical,0,4,13,0,True,25003,740,0,0,25743,0.0027963000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-invalid-then-repair-medical,C3,2,True,True,committed,medical,0,4,22,0,True,53334,822,0,0,54156,0.005662200000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-misleading-evidence-cancellation-sickness,C3,0,True,True,committed,cancellation,0,3,15,0,False,28470,644,0,0,29114,0.0031046,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-misleading-evidence-cancellation-sickness,C3,1,True,True,committed,cancellation,0,3,13,0,False,22574,675,0,0,23249,0.0025274,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-misleading-evidence-cancellation-sickness,C3,2,True,True,committed,cancellation,0,3,14,0,False,25546,765,0,0,26311,0.0028606000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-out-of-order-cancellation-death,C3,0,True,True,committed,cancellation,0,5,15,0,False,39007,734,0,0,39741,0.0041943,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-out-of-order-cancellation-death,C3,1,True,True,committed,cancellation,0,5,24,0,False,60444,871,0,0,61315,0.0063928000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-out-of-order-cancellation-death,C3,2,False,False,committed,cancellation,0,5,19,0,False,45447,508,0,0,45955,0.004747899999999999,0,0,0,0,0,0,0,4,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-premature-commit-cancellation,C3,0,False,False,committed,cancellation,0,5,38,1,False,108827,754,0,0,109581,0.011184300000000001,0,0,0,0,0,0,0,5,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-premature-commit-cancellation,C3,1,False,False,committed,cancellation,0,5,17,0,False,48148,619,0,0,48767,0.005062400000000001,0,0,0,0,0,0,0,3,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-premature-commit-cancellation,C3,2,False,False,committed,cancellation,0,5,20,0,False,47411,552,0,0,47963,0.004961900000000001,0,0,0,0,0,0,0,6,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-prompt-injection-medical,C3,0,True,True,committed,medical,0,4,13,0,False,30540,589,0,0,31129,0.0032895999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-prompt-injection-medical,C3,1,True,True,committed,medical,0,4,11,0,False,25040,617,0,0,25657,0.0027508000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-prompt-injection-medical,C3,2,True,True,committed,medical,0,4,12,0,False,27838,611,0,0,28449,0.0030282000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-skip-mandatory-claim-type,C3,0,True,True,committed,baggage,0,4,11,0,False,24725,529,0,0,25254,0.0026841,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-skip-mandatory-claim-type,C3,1,True,True,committed,baggage,0,4,20,0,False,50527,715,0,0,51242,0.005338700000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-skip-mandatory-claim-type,C3,2,True,True,committed,baggage,0,4,20,0,False,50790,847,0,0,51637,0.0054178,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-verified-confirm-baggage,C3,0,True,True,committed,baggage,0,3,13,0,False,25052,473,0,0,25525,0.0026944,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-verified-confirm-baggage,C3,1,True,True,committed,baggage,0,3,13,0,False,27990,454,0,0,28444,0.0029806,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-verified-confirm-baggage,C3,2,True,True,committed,baggage,0,3,13,0,False,30862,455,0,0,31317,0.0032682,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-correction-branch-switch-phish-to-ransom,C3,0,False,False,committed,phishing_bec,0,4,34,1,False,172181,822,114104,0,173003,0.0175469,0,1,1,0,0,0,0,5,0,1,0,0,0
gemini-3.1-flash-lite,incident_response,t5-correction-branch-switch-phish-to-ransom,C3,1,False,False,committed,phishing_bec,0,4,36,1,False,181314,796,130032,0,182110,0.018449800000000002,0,1,1,0,0,0,0,5,0,1,0,0,0
gemini-3.1-flash-lite,incident_response,t5-duplicate-commit-false-positive,C3,0,True,True,committed,,0,3,10,0,False,55518,225,39872,0,55743,0.0056418,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-duplicate-commit-false-positive,C3,1,True,True,committed,,0,3,10,0,False,55661,199,43882,0,55860,0.005645700000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-exfil-via-info-impact-confirmed-loss,C3,0,False,False,committed,compromised_credentials,0,6,35,1,False,181657,1365,114158,0,183022,0.0187117,0,0,1,0,0,1,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-exfil-via-info-impact-confirmed-loss,C3,1,False,False,committed,compromised_credentials,0,6,36,1,False,192561,1613,134142,0,194174,0.019901300000000004,1,0,1,0,0,0,0,0,0,0,0,1,0
gemini-3.1-flash-lite,incident_response,t5-happy-credentials-eradication,C3,0,False,False,committed,compromised_credentials,0,6,37,0,False,189130,1354,126375,0,190484,0.0194546,0,0,0,0,0,0,0,7,0,0,0,1,0
gemini-3.1-flash-lite,incident_response,t5-happy-credentials-eradication,C3,1,False,False,committed,compromised_credentials,0,6,39,1,False,199634,874,142078,0,200508,0.020313,0,0,1,0,0,1,0,2,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-happy-exfiltration-breach,C3,0,False,False,committed,data_exfiltration,0,6,33,0,False,178046,885,118654,0,178931,0.018158600000000004,0,0,0,0,0,0,0,3,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-happy-exfiltration-breach,C3,1,False,False,committed,data_exfiltration,0,6,31,0,False,169396,836,114556,0,170232,0.017274000000000005,0,0,0,0,0,1,0,2,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-happy-phishing-takeover,C3,0,False,False,committed,phishing_bec,0,6,37,0,False,199713,956,146077,0,200669,0.020353700000000006,0,0,0,0,0,0,0,5,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-happy-phishing-takeover,C3,1,False,False,committed,phishing_bec,0,6,35,0,False,189850,823,130195,0,190673,0.0193142,0,0,0,0,0,0,0,1,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-happy-ransomware-restore,C3,0,False,False,committed,ransomware,0,6,42,0,False,210266,1113,150296,0,211379,0.021471800000000003,0,0,0,0,0,1,0,8,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-happy-ransomware-restore,C3,1,True,True,committed,ransomware,0,6,60,1,False,296965,1451,224558,0,298416,0.030276900000000002,0,1,1,0,0,0,0,4,0,1,0,0,0
gemini-3.1-flash-lite,incident_response,t5-insufficient-evidence-escalate-ransom-rebuild,C3,0,False,False,committed,ransomware,0,5,33,0,False,171176,840,126236,0,172016,0.017453600000000003,0,0,1,0,0,0,0,2,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-insufficient-evidence-escalate-ransom-rebuild,C3,1,False,False,committed,ransomware,0,5,37,1,False,192749,1013,142252,0,193762,0.019680100000000002,0,0,0,0,0,3,0,3,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-insufficient-evidence-escalate-ransom-stale,C3,0,False,False,committed,ransomware,0,5,32,0,False,161558,1237,110462,0,162795,0.0166506,0,0,1,0,0,1,0,5,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-insufficient-evidence-escalate-ransom-stale,C3,1,False,False,committed,ransomware,0,5,36,0,False,174985,907,134188,0,175892,0.0178613,0,0,1,0,0,1,0,8,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-misleading-evidence-phishing,C3,0,False,False,committed,phishing_bec,0,6,36,1,False,189427,1145,138096,0,190572,0.0194007,0,0,1,0,0,0,0,0,0,1,0,0,0
gemini-3.1-flash-lite,incident_response,t5-misleading-evidence-phishing,C3,1,False,False,committed,phishing_bec,0,6,33,0,False,176451,1266,130912,0,177717,0.018151500000000004,0,0,0,0,0,2,0,3,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-multi-answer-phishing,C3,0,True,True,committed,phishing_bec,0,3,29,1,False,145980,701,106145,0,146681,0.0148784,0,2,0,0,0,0,0,0,0,0,0,0,0
